# background genes,# genes,perc_overlap,category,chart color,description,FDR value,genes,network.SUID,nodes.SUID,p-value,PMID,term name,transferred FDR value,year
523,17,0.0325047801147228,GO Biological Process,,Cellular chemical homeostasis,0.0000226,MAPK1|XBP1|PIK3CA|YWHAE|BAX|CAV1|FOXO3|SMAD4|PRKAA1|TGM2|BAK1|TFRC|BCL2|RAF1|LCK|MYC|PRKCB,128,622|739|715|451|547|685|541|616|343|535|520|319|553|727|511|505|337,0.00000105,,GO:0055082,0.46458915608526,0
554,18,0.0324909747292419,GO Biological Process,,Cell morphogenesis involved in differentiation,0.0000112,MYH9|RB1|PXN|AXL|MET|STK11|SMAD4|FN1|PTEN|SRC|AR|GATA3|BCL2|STMN1|BAP1|BRAF|CTNNB1|NOTCH1,128,436|595|757|670|400|499|616|703|373|625|733|445|553|439|379|694|580|571,0.0000005,,GO:0000904,0.495078197732982,0
708,23,0.0324858757062147,GO Biological Process,,Cell morphogenesis,0.000000335,MYH9|MAPK14|VHL|RB1|PXN|EGFR|NRG1|AXL|MET|STK11|SMAD4|FN1|PTEN|SRC|AR|GATA3|BCL2|STMN1|BAP1|BRAF|YAP1|CTNNB1|NOTCH1,128,436|634|394|595|757|406|502|670|400|499|616|703|373|625|733|445|553|439|379|694|523|580|571,0.0000000111,,GO:0000902,0.647495519296315,0
739,24,0.0324763193504736,GO Biological Process,,Regulation of cytokine production,0.000000163,XBP1|SERPINE1|NFKB1|MAPK14|CDH3|STAT3|GATA6|PDCD4|KIT|AXL|SMAD3|PARK7|SMAD4|FN1|CASP8|SRC|HSPA1A|SYK|ANXA1|ERRFI1|GATA3|GAPDH|SETD2|BAP1,128,739|322|601|634|697|691|631|397|514|670|538|340|616|703|427|625|316|382|565|334|445|526|532|379,0.00000000515,,GO:0001817,0.678781239559604,0
432,14,0.0324074074074074,GO Biological Process,,Negative regulation of transport,0.00018,NFKB1|YWHAE|ERBB3|NRG1|IRS1|CAV1|PARK7|PEA15|PTEN|ANXA1|BCL2|BRAF|PRKCB|NOTCH1,128,601|451|487|502|610|685|340|661|373|565|553|694|337|571,0.0000102,,GO:0051051,0.374472749489669,0
2041,66,0.0323370896619304,GO Biological Process,,Positive regulation of cellular biosynthetic process,6.95E-23,ERCC1|MAPK1|XBP1|RPS6KB1|NFKB1|MAPK14|SNAI1|VHL|CDH1|BRD4|CDH3|STAT3|RB1|GATA6|TP53|EGFR|ATM|ITGA2|MAP2K1|IRS1|SMAD1|RPTOR|EEF2|DVL3|MET|ARID1A|STK11|PGR|PRKCD|SMAD3|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|PRKAA1|COPS5|MTOR|PARP1|RBM15|JUN|YBX1|SRC|AR|ANXA1|PCNA|GATA3|BRCA2|TP53BP1|CHEK2|ACVRL1|SQSTM1|XRCC5|ETS1|SHC1|RAF1|ESR1|EIF4G1|WWTR1|RPS6KA1|BIRC2|MYC|YAP1|CTNNB1|PRKCB|NOTCH1,128,730|622|739|421|601|634|655|394|355|517|697|691|595|631|709|406|475|721|559|610|700|676|724|346|400|619|499|568|325|538|541|340|550|616|484|343|364|352|409|589|688|592|625|733|565|376|445|751|463|361|712|412|574|652|607|727|760|544|673|331|391|505|523|580|337|571,4.92E-25,,GO:0031328,2.21580151954099,0
2265,73,0.0322295805739514,GO Biological Process,,Negative regulation of cellular metabolic process,7.41E-26,ERCC1|XBP1|TSC2|NFKB1|CCND1|CDKN1B|MAPK14|MSH2|MSH6|SNAI1|VHL|CCNE1|XRCC1|PIK3CA|YWHAE|STAT3|RB1|GATA6|TP53|ATM|PDCD4|NRG1|BAX|TSC1|RPTOR|MET|PRKCD|SMAD3|CAV1|FOXO3|PARK7|EIF4EBP1|SMAD4|FOXM1|NF2|PRKAA1|MTOR|BECN1|PARP1|ADAR|JUN|PTEN|YBX1|SRC|BAK1|AR|HSPA1A|BCL2L1|ERRFI1|PCNA|GATA3|BRCA2|TP53BP1|ACVRL1|SQSTM1|AKT1S1|XRCC5|G6PD|YWHAZ|GAPDH|BCL2|CDKN1A|CHEK1|SHC1|ESR1|EIF4G1|BAP1|WWTR1|EIF4E|MYC|YAP1|CTNNB1|NOTCH1,128,730|739|562|601|481|583|634|736|388|655|394|742|769|715|451|691|595|631|709|475|397|502|547|433|676|400|325|538|685|541|340|748|616|484|613|343|352|430|409|646|688|373|592|625|520|733|316|385|334|376|445|751|463|712|412|469|574|496|664|526|553|604|442|607|760|544|379|673|745|505|523|580|571,4.02E-28,,GO:0031324,2.51301817920207,0
2080,67,0.0322115384615385,GO Biological Process,,Positive regulation of biosynthetic process,3.17E-23,ERCC1|MAPK1|XBP1|RPS6KB1|NFKB1|MAPK14|SNAI1|VHL|CDH1|BRD4|KDR|CDH3|STAT3|RB1|GATA6|TP53|EGFR|ATM|ITGA2|MAP2K1|IRS1|SMAD1|RPTOR|EEF2|DVL3|MET|ARID1A|STK11|PGR|PRKCD|SMAD3|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|PRKAA1|COPS5|MTOR|PARP1|RBM15|JUN|YBX1|SRC|AR|ANXA1|PCNA|GATA3|BRCA2|TP53BP1|CHEK2|ACVRL1|SQSTM1|XRCC5|ETS1|SHC1|RAF1|ESR1|EIF4G1|WWTR1|RPS6KA1|BIRC2|MYC|YAP1|CTNNB1|PRKCB|NOTCH1,128,730|622|739|421|601|634|655|394|355|517|460|697|691|595|631|709|406|475|721|559|610|700|676|724|346|400|619|499|568|325|538|541|340|550|616|484|343|364|352|409|589|688|592|625|733|565|376|445|751|463|361|712|412|574|652|607|727|760|544|673|331|391|505|523|580|337|571,2.21E-25,,GO:0009891,2.24989407377822,0
311,10,0.0321543408360129,GO Biological Process,,Regulation of cell morphogenesis,0.0026,MYH9|EEF2K|KDR|KIT|DVL3|FN1|PREX1|SRC|ANXA1|BRAF,128,436|349|460|514|346|703|718|625|565|694,0.00021,,GO:0022604,0.258502665202918,0
498,16,0.0321285140562249,GO Biological Process,,Muscle structure development,0.0000509,XBP1|MYH9|MAPK14|RB1|CDH2|GATA6|NRG1|TSC1|CAV1|SMAD4|MTOR|CDK1|MYH11|BCL2|CTNNB1|NOTCH1,128,739|436|634|595|370|631|502|433|685|616|352|637|358|553|580|571,0.00000258,,GO:0061061,0.429328221766324,0
2056,66,0.0321011673151751,GO Biological Process,,Positive regulation of nucleobase-containing compound metabolic process,1.01E-22,ERCC1|MAPK1|XBP1|NFKB1|MAPK14|MSH2|SNAI1|VHL|CDH1|XRCC1|BRD4|STAT3|RB1|GATA6|TP53|EGFR|ATM|BAX|MAP2K1|SMAD1|RPTOR|DVL3|MET|ARID1A|PGR|MRE11|PRKCD|SMAD3|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|PRKAA1|COPS5|MTOR|PARP1|RBM15|JUN|YBX1|SRC|AR|HSPA1A|PCNA|GATA3|BRCA2|TP53BP1|CHEK2|ACVRL1|SQSTM1|XRCC5|TFRC|ETS1|CDK1|SHC1|RAF1|ESR1|WWTR1|RPS6KA1|BIRC2|MYC|YAP1|RAD51|CTNNB1|PRKCB|NOTCH1,128,730|622|739|601|634|736|655|394|355|769|517|691|595|631|709|406|475|547|559|700|676|346|400|619|568|679|325|538|541|340|550|616|484|343|364|352|409|589|688|592|625|733|316|376|445|751|463|361|712|412|574|319|652|637|607|727|760|673|331|391|505|523|658|580|337|571,7.36E-25,,GO:0045935,2.19956786262174,0
1061,34,0.0320452403393025,GO Biological Process,,Cell motility,1.23E-10,MYH9|RPS6KB1|SNAI1|KDR|PIK3CA|YWHAE|PXN|CDH2|EGFR|NRG1|KIT|BAX|ITGA2|AXL|MAP2K1|CTNNA1|MET|PRKCD|FN1|PREX1|PTEN|SRC|SYK|ANXA1|GATA3|ACVRL1|ETS1|CDK1|BCL2|SETD2|PECAM1|LCK|CTNNB1|NOTCH1,128,436|421|655|460|715|451|757|370|406|502|514|547|721|670|559|754|400|325|703|718|373|625|382|565|445|712|652|637|553|532|667|511|580|571,2.59E-12,,GO:0048870,0.99100948885606,0
1250,40,0.032,GO Biological Process,,Positive regulation of transcription by RNA polymerase II,1.13E-12,ERCC1|XBP1|NFKB1|MAPK14|BRD4|STAT3|RB1|GATA6|TP53|EGFR|ATM|SMAD1|DVL3|MET|PGR|SMAD3|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|COPS5|PARP1|RBM15|JUN|YBX1|AR|GATA3|TP53BP1|ACVRL1|SQSTM1|ETS1|RAF1|ESR1|WWTR1|RPS6KA1|MYC|YAP1|CTNNB1|NOTCH1,128,730|739|601|634|517|691|595|631|709|406|475|700|346|400|568|538|541|340|550|616|484|364|409|589|688|592|733|445|463|712|412|652|727|760|673|331|505|523|580|571,1.95E-14,,GO:0045944,1.19469215565166,0
188,6,0.0319148936170213,GO Biological Process,,Regulation of cell division,0.0348,BECN1|YBX1|BCL2L1|BRCA2|SETD2|MYC,128,430|592|385|751|532|505,0.0041,,GO:0051302,0.145842075605342,0
883,28,0.0317100792751982,GO Biological Process,,Multicellular organismal reproductive process,0.0000000137,ERCC1|RPS6KB1|MSH2|MSH6|RB1|ATM|KIT|BAX|AXL|SMAD1|STK11|PGR|FOXO3|SMAD4|MTOR|PTEN|SRC|AR|BCL2L1|PCNA|BRCA2|RPS6|BCL2L11|BAD|BCL2|ESR1|CTNNB1|NOTCH1,128,730|421|736|388|595|475|514|547|670|700|499|568|541|616|352|373|625|733|385|376|751|682|586|493|553|760|580|571,3.81E-10,,GO:0048609,0.786327943284359,0
347,11,0.031700288184438,GO Biological Process,,Positive regulation of cell projection organization,0.0015,EEF2K|PIK3CA|KIT|ITGA2|MAP2K1|DVL3|STK11|FN1|MTOR|SRC|BRAF,128,349|715|514|721|559|346|499|703|352|625|694,0.00011,,GO:0031346,0.282390874094432,0
284,9,0.0316901408450704,GO Biological Process,,Negative regulation of cytokine production,0.0054,NFKB1|CDH3|GATA6|PDCD4|AXL|FN1|ANXA1|ERRFI1|GATA3,128,601|697|631|397|670|703|565|334|445,0.00048,,GO:0001818,0.226760624017703,0
1710,54,0.0315789473684211,GO Biological Process,,"Positive regulation of transcription, DNA-templated",1.43E-17,ERCC1|XBP1|NFKB1|MAPK14|SNAI1|VHL|CDH1|BRD4|STAT3|RB1|GATA6|TP53|EGFR|ATM|MAP2K1|SMAD1|RPTOR|DVL3|MET|ARID1A|PGR|SMAD3|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|PRKAA1|COPS5|MTOR|PARP1|RBM15|JUN|YBX1|SRC|AR|GATA3|BRCA2|TP53BP1|CHEK2|ACVRL1|SQSTM1|ETS1|SHC1|RAF1|ESR1|WWTR1|RPS6KA1|BIRC2|MYC|YAP1|CTNNB1|PRKCB|NOTCH1,128,730|739|601|634|655|394|355|517|691|595|631|709|406|475|559|700|676|346|400|619|568|538|541|340|550|616|484|343|364|352|409|589|688|592|625|733|445|751|463|361|712|412|652|607|727|760|673|331|391|505|523|580|337|571,1.62E-19,,GO:0045893,1.68446639625349,0
3114,98,0.031470777135517,GO Biological Process,,Positive regulation of cellular metabolic process,1.48E-37,ERCC1|MAPK1|XBP1|TSC2|RPS6KB1|NFKB1|CCND1|CDKN1B|MAPK14|MSH2|SNAI1|CCNB1|VHL|CDH1|XRCC1|BRD4|KDR|PIK3CA|CDH3|STAT3|ERBB3|RB1|GATA6|TP53|EGFR|ATM|NRG1|KIT|ARAF|BAX|ITGA2|RICTOR|TSC1|AXL|MAP2K1|IRS1|SMAD1|RPTOR|EEF2|DVL3|MET|ARID1A|STK11|PGR|MRE11|PRKCD|SMAD3|CAV1|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|PRKAA1|COPS5|MTOR|BECN1|PARP1|RBM15|JUN|PTEN|YBX1|SRC|AR|HSPA1A|SYK|ANXA1|PCNA|GATA3|BRCA2|TP53BP1|CHEK2|ACVRL1|SQSTM1|XRCC5|TFRC|ETS1|BCL2L11|BAD|CDK1|BCL2|CDKN1A|MAPK9|SHC1|RAF1|ESR1|EIF4G1|BRAF|WWTR1|RPS6KA1|PECAM1|BIRC2|MYC|YAP1|RAD51|CTNNB1|PRKCB|NOTCH1,128,730|622|739|562|421|601|481|583|634|736|655|457|394|355|769|517|460|715|697|691|487|595|631|709|406|475|502|514|628|547|721|478|433|670|559|610|700|676|724|346|400|619|499|568|679|325|538|685|541|340|550|616|484|343|364|352|430|409|589|688|373|592|625|733|316|382|565|376|445|751|463|361|712|412|574|319|652|586|493|637|553|604|403|607|727|760|544|694|673|331|667|391|505|523|658|580|337|571,2.92E-40,,GO:0031325,3.6829738284605,0
445,14,0.0314606741573034,GO Biological Process,,Mitochondrion organization,0.00024,TP53|BAX|BID|PARK7|BECN1|PARP1|BAK1|HSPA1A|BCL2L1|SQSTM1|BCL2L11|BAD|MAPK8|BCL2,128,709|547|763|340|430|409|520|316|385|412|586|493|640|553,0.0000141,,GO:0007005,0.361978875828839,0
1877,59,0.0314331379861481,GO Biological Process,,Phosphate-containing compound metabolic process,2.1E-19,MAPK1|RPS6KB1|CCND1|CDKN1B|MAPK14|CCNB1|CCNE1|EEF2K|KDR|PIK3CA|STAT3|ERBB3|GATA6|EGFR|ATM|KIT|ARAF|BAX|RICTOR|AXL|MAP2K1|SMAD1|RPTOR|MET|STK11|PRKCD|CAV1|PARK7|PRKAA1|MTOR|BECN1|PARP1|PTEN|SRC|BAK1|HSPA1A|SYK|CHEK2|ACVRL1|SQSTM1|PDK1|G6PD|BAD|CDK1|MAPK8|YWHAZ|GAPDH|BCL2|CDKN1A|CHEK1|MAPK9|RAF1|PRKCA|BRAF|INPP4B|RPS6KA1|LCK|ACACA|PRKCB,128,622|421|481|583|634|457|742|349|460|715|691|487|631|406|475|514|628|547|478|670|559|700|676|400|499|325|685|340|343|352|430|409|373|625|520|316|382|361|712|412|328|496|493|637|640|664|526|553|604|442|403|727|706|694|643|331|511|466|337,1.98E-21,,GO:0006796,1.86777807052661,0
3166,99,0.0312697409981049,GO Biological Process,,Positive regulation of nitrogen compound metabolic process,7.1E-38,ERCC1|MAPK1|XBP1|MYH9|RPS6KB1|NFKB1|CCND1|CDKN1B|MAPK14|MSH2|SNAI1|CCNB1|VHL|CDH1|XRCC1|BRD4|KDR|PIK3CA|STAT3|ERBB3|RB1|GATA6|TP53|EGFR|ATM|NRG1|KIT|ARAF|BAX|ITGA2|RICTOR|MAP2K1|SMAD1|RPTOR|EEF2|DVL3|MET|BID|ARID1A|STK11|PGR|MRE11|PRKCD|SMAD3|CAV1|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|PRKAA1|FN1|COPS5|CASP8|MTOR|PARP1|RBM15|JUN|PTEN|YBX1|SRC|BAK1|AR|HSPA1A|SYK|PCNA|GATA3|BRCA2|TP53BP1|CHEK2|ACVRL1|SQSTM1|XRCC5|TFRC|ETS1|BCL2L11|BAD|CDK1|MAPK8|BCL2|CDKN1A|MAPK9|SHC1|RAF1|ESR1|EIF4G1|BRAF|WWTR1|RPS6KA1|PECAM1|BIRC2|LCK|MYC|YAP1|RAD51|CTNNB1|PRKCB|NOTCH1|DIABLO,128,730|622|739|436|421|601|481|583|634|736|655|457|394|355|769|517|460|715|691|487|595|631|709|406|475|502|514|628|547|721|478|559|700|676|724|346|400|763|619|499|568|679|325|538|685|541|340|550|616|484|343|703|364|427|352|409|589|688|373|592|625|520|733|316|382|376|445|751|463|361|712|412|574|319|652|586|493|637|640|553|604|403|607|727|760|544|694|673|331|667|391|511|505|523|658|580|337|571|508,1.35E-40,,GO:0051173,3.71487416512809,0
387,12,0.0310077519379845,GO Biological Process,,Negative regulation of response to external stimulus,0.00097,SERPINE1|NFKB1|MAPK14|RB1|PRKCD|SMAD3|ADAR|PTEN|SRC|SYK|GATA3|NOTCH1,128,322|601|634|595|325|538|646|373|625|382|445|571,0.0000678,,GO:0032102,0.301322826573375,0
968,30,0.0309917355371901,GO Biological Process,,Chromosome organization,0.00000000534,ERCC1|MSH2|SNAI1|CCNB1|CCNE1|XRCC1|BRD4|RB1|TP53|ATM|ARID1A|MRE11|PRKAA1|BECN1|PARP1|RBM15|ANXA1|PCNA|GATA3|BRCA2|XRCC5|CDK1|SETD2|CHEK1|ESR1|BAP1|CCNE2|MYC|RAD51|PRKCB,128,730|736|655|457|742|769|517|595|709|475|619|679|343|430|409|589|565|376|445|751|574|637|532|442|760|379|772|505|658|337,1.38E-10,,GO:0051276,0.827245874297144,0
194,6,0.0309278350515464,GO Biological Process,,Ras protein signal transduction,0.0394,RB1|TP53|PARK7|NRAS|JUN|CDKN1A,128,595|709|340|649|688|604,0.0048,,GO:0007265,0.140450377817443,0
194,6,0.0309278350515464,GO Biological Process,,Negative regulation of cell-cell adhesion,0.0394,CDH1|PRKCD|NF2|PTEN|ANXA1|NOTCH1,128,355|325|613|373|565|571,0.0048,,GO:0022408,0.140450377817443,0
453,14,0.0309050772626932,GO Biological Process,,Positive regulation of response to external stimulus,0.00028,MAPK1|SERPINE1|KDR|PDCD4|ITGA2|MET|SMAD3|PARK7|SRC|SYK|XRCC5|ETS1|PRKCA|BRAF,128,622|322|460|397|721|400|538|340|625|382|574|652|706|694,0.0000171,,GO:0032103,0.355284196865778,0
971,30,0.0308959835221421,GO Biological Process,,Negative regulation of transcription by RNA polymerase II,0.00000000567,XBP1|NFKB1|CCND1|SNAI1|VHL|CCNE1|STAT3|RB1|GATA6|TP53|SMAD3|CAV1|FOXO3|SMAD4|FOXM1|PARP1|JUN|YBX1|AR|HSPA1A|PCNA|GATA3|SQSTM1|YWHAZ|ESR1|WWTR1|MYC|YAP1|CTNNB1|NOTCH1,128,739|601|481|655|394|742|691|595|631|709|538|685|541|616|484|409|688|592|733|316|376|445|412|664|760|673|505|523|580|571,1.49E-10,,GO:0000122,0.824641694110709,0
713,22,0.0308555399719495,GO Biological Process,,Protein localization to organelle,0.00000157,TSC2|MSH2|YWHAE|STAT3|RB1|TP53|BAX|BID|STK11|PARK7|PRKAA1|BECN1|ADAR|YBX1|SYK|BRCA2|SQSTM1|XRCC5|CDK1|CDKN1A|ESR1|NOTCH1,128,562|736|451|691|595|709|547|763|499|340|343|430|646|592|382|751|412|574|637|604|760|571,0.0000000578,,GO:0033365,0.580410034759077,0
227,7,0.0308370044052863,GO Biological Process,,Regulation of chemotaxis,0.0218,MAPK1|SERPINE1|KDR|ITGA2|MET|SMAD3|NOTCH1,128,622|322|460|721|400|538|571,0.0024,,GO:0050920,0.16615435063954,0
3246,100,0.0308071472581639,GO Biological Process,,Animal organ development,7.1E-38,ERCC1|MAPK1|XBP1|MYH9|TSC2|SERPINE1|NFKB1|CCND1|CDKN1B|MAPK14|MSH2|SNAI1|CDH1|XRCC1|KDR|PIK3CA|CDH3|YWHAE|STAT3|ERBB3|RB1|CDH2|GATA6|TP53|EGFR|ATM|PDCD4|NRG1|KIT|BAX|ITGA2|TSC1|AXL|MAP2K1|FASN|CTNNA1|SMAD1|EEF2|MET|STK11|PGR|SMAD3|CAV1|FOXO3|STAT5A|SMAD4|NF2|FN1|CASP8|MTOR|GAB2|TGM2|PARP1|ADAR|CASP7|RBM15|JUN|PREX1|PTEN|SRC|BAK1|AR|SYK|BCL2L1|ANXA1|ERRFI1|PCNA|GATA3|BRCA2|RPS6|ACVRL1|XRCC5|TFRC|BCL2L11|G6PD|BAD|CDK1|YWHAZ|MYH11|BCL2|CDKN1A|SETD2|SHC1|RAF1|ESR1|STMN1|EIF4G1|BAP1|BRAF|WWTR1|EIF4E|MS4A1|RPS6KA1|PECAM1|BIRC2|LCK|MYC|YAP1|CTNNB1|NOTCH1,128,730|622|739|436|562|322|601|481|583|634|736|655|355|769|460|715|697|451|691|487|595|370|631|709|406|475|397|502|514|547|721|433|670|559|472|754|700|724|400|499|568|538|685|541|550|616|613|703|427|352|367|535|409|646|529|589|688|718|373|625|520|733|382|385|565|334|376|445|751|682|712|574|319|586|496|493|637|664|358|553|604|532|607|727|760|439|544|379|694|673|745|556|331|667|391|511|505|523|580|571,1.31E-40,,GO:0048513,3.71487416512809,0
1562,48,0.030729833546735,GO Biological Process,,Negative regulation of nucleobase-containing compound metabolic process,6.88E-15,ERCC1|XBP1|NFKB1|CCND1|CDKN1B|MAPK14|MSH2|MSH6|SNAI1|VHL|CCNE1|XRCC1|STAT3|RB1|GATA6|TP53|ATM|PDCD4|NRG1|SMAD3|CAV1|FOXO3|SMAD4|FOXM1|PARP1|JUN|YBX1|SRC|AR|HSPA1A|PCNA|GATA3|BRCA2|TP53BP1|ACVRL1|SQSTM1|XRCC5|YWHAZ|CDKN1A|CHEK1|SHC1|ESR1|BAP1|WWTR1|MYC|YAP1|CTNNB1|NOTCH1,128,730|739|601|481|583|634|736|388|655|394|742|769|691|595|631|709|475|397|502|538|685|541|616|484|409|688|592|625|733|316|376|445|751|463|712|412|574|664|604|442|607|760|379|673|505|523|580|571,9.61E-17,,GO:0045934,1.41624115617645,0
229,7,0.0305676855895196,GO Biological Process,,Nuclear chromosome segregation,0.0227,CCNB1|CCNE1|RB1|ATM|MRE11|BECN1|CCNE2,128,457|742|595|475|679|430|772,0.0025,,GO:0098813,0.164397414280688,0
2103,64,0.0304327151688065,GO Biological Process,,Regulation of localization,1.09E-20,MAPK1|XBP1|TSC2|SERPINE1|RPS6KB1|NFKB1|MAPK14|CDH1|CCNE1|EEF2K|CDH3|YWHAE|ERBB3|RB1|CDH2|EGFR|NRG1|BAX|ITGA2|AXL|MAP2K1|CTNNA1|IRS1|DVL3|STK11|PRKCD|SMAD3|CAV1|PARK7|SMAD4|NF2|PRKAA1|GAB2|BECN1|TGM2|PARP1|PEA15|PTEN|SRC|BAK1|AR|HSPA1A|SYK|BCL2L1|ANXA1|SQSTM1|TFRC|G6PD|BAD|CDK1|MAPK8|BCL2|SETD2|BAP1|BRAF|WWTR1|CCNE2|MS4A1|PECAM1|LCK|YAP1|CTNNB1|PRKCB|NOTCH1,128,622|739|562|322|421|601|634|355|742|349|697|451|487|595|370|406|502|547|721|670|559|754|610|346|499|325|538|685|340|616|613|343|367|430|535|409|661|373|625|520|733|316|382|385|565|412|319|496|493|637|640|553|532|379|694|673|772|556|667|511|523|580|337|571,9.14E-23,,GO:0032879,1.99625735020594,0
3355,102,0.0304023845007452,GO Biological Process,,Regulation of cell communication,1.91E-38,MAPK1|XBP1|TSC2|SERPINE1|RPS6KB1|NFKB1|MAPK14|IGFBP2|SNAI1|CCNB1|VHL|CDH1|PRDX1|BRD4|KDR|PIK3CA|CDH3|STAT3|ERBB3|RB1|PXN|CDH2|GATA6|TP53|EGFR|ATM|PDCD4|NRG1|KIT|ARAF|BAX|ITGA2|RICTOR|TSC1|AXL|MAP2K1|CTNNA1|IRS1|RPTOR|DVL3|MET|BID|STK11|PRKCD|SMAD3|CAV1|FOXO3|PARK7|SMAD4|FOXM1|NF2|PRKAA1|FN1|COPS5|CASP8|MTOR|BECN1|TGM2|PARP1|PEA15|ADAR|JUN|PREX1|PTEN|SRC|BAK1|AR|HSPA1A|SYK|BCL2L1|ANXA1|ERRFI1|GATA3|BRCA2|CHEK2|ACVRL1|SQSTM1|AKT1S1|TFRC|BCL2L11|BAD|YWHAZ|GAPDH|BCL2|CHEK1|MAPK9|SHC1|RAF1|ESR1|PRKCA|STMN1|BRAF|WWTR1|EIF4E|BIRC2|LCK|MYC|YAP1|RAD51|CTNNB1|PRKCB|NOTCH1,128,622|739|562|322|421|601|634|598|655|457|394|355|415|517|460|715|697|691|487|595|757|370|631|709|406|475|397|502|514|628|547|721|478|433|670|559|754|610|676|346|400|763|499|325|538|685|541|340|616|484|613|343|703|364|427|352|430|535|409|661|646|688|718|373|625|520|733|316|382|385|565|334|445|751|361|712|412|469|319|586|493|664|526|553|442|403|607|727|760|706|439|694|673|745|391|511|505|523|658|580|337|571,2.92E-41,,GO:0010646,3.77189666327523,0
3358,102,0.0303752233472305,GO Biological Process,,Response to stress,1.99E-38,ERCC1|MAPK1|XBP1|MYH9|SERPINE1|RPS6KB1|NFKB1|CCND1|CDKN1B|MAPK14|MSH2|MSH6|VHL|PRDX1|XRCC1|EEF2K|BRD4|KDR|PIK3CA|CDH3|YWHAE|STAT3|ERBB3|PXN|GATA6|TP53|EGFR|ATM|NRG1|KIT|BAX|ITGA2|AXL|MAP2K1|FASN|CTNNA1|SMAD1|RPTOR|BID|STK11|MRE11|PRKCD|SMAD3|CAV1|FOXO3|PARK7|STAT5A|SMAD4|FOXM1|PRKAA1|FN1|CASP8|MTOR|BECN1|PARP1|ADAR|CASP7|JUN|PTEN|SRC|BAK1|HSPA1A|SYK|BCL2L1|ANXA1|ERRFI1|PCNA|GATA3|BRCA2|TP53BP1|CHEK2|ACVRL1|SQSTM1|XRCC5|TFRC|PDK1|BCL2L11|G6PD|ASNS|BAD|CDK1|MAPK8|GAPDH|BCL2|CDKN1A|SETD2|CHEK1|MAPK9|SHC1|RAF1|NDRG1|EIF4G1|BRAF|EIF4E|RPS6KA1|BIRC2|LCK|MYC|YAP1|RAD51|NOTCH1|DIABLO,128,730|622|739|436|322|421|601|481|583|634|736|388|394|415|769|349|517|460|715|697|451|691|487|757|631|709|406|475|502|514|547|721|670|559|472|754|700|676|763|499|679|325|538|685|541|340|550|616|484|343|703|427|352|430|409|646|529|688|373|625|520|316|382|385|565|334|376|445|751|463|361|712|412|574|319|328|586|496|418|493|637|640|526|553|604|532|442|403|607|727|448|544|694|745|331|391|511|505|523|658|571|508,3.17E-41,,GO:0006950,3.77011469235903,0
198,6,0.0303030303030303,GO Biological Process,,Regulation of plasma membrane bounded cell projection assembly,0.0423,PIK3CA|KIT|PRKCD|CAV1|MTOR|YAP1,128,715|514|325|685|352|523,0.0052,,GO:0120032,0.137365963262496,0
3367,102,0.0302940302940303,GO Biological Process,,Regulation of signaling,2.43E-38,MAPK1|XBP1|TSC2|SERPINE1|RPS6KB1|NFKB1|MAPK14|IGFBP2|SNAI1|CCNB1|VHL|CDH1|PRDX1|BRD4|KDR|PIK3CA|CDH3|STAT3|ERBB3|RB1|PXN|CDH2|GATA6|TP53|EGFR|ATM|PDCD4|NRG1|KIT|ARAF|BAX|ITGA2|RICTOR|TSC1|AXL|MAP2K1|CTNNA1|IRS1|RPTOR|DVL3|MET|BID|STK11|PRKCD|SMAD3|CAV1|FOXO3|PARK7|SMAD4|FOXM1|NF2|PRKAA1|FN1|COPS5|CASP8|MTOR|BECN1|TGM2|PARP1|PEA15|ADAR|JUN|PREX1|PTEN|SRC|BAK1|AR|HSPA1A|SYK|BCL2L1|ANXA1|ERRFI1|GATA3|BRCA2|CHEK2|ACVRL1|SQSTM1|AKT1S1|TFRC|BCL2L11|BAD|YWHAZ|GAPDH|BCL2|CHEK1|MAPK9|SHC1|RAF1|ESR1|PRKCA|STMN1|BRAF|WWTR1|EIF4E|BIRC2|LCK|MYC|YAP1|RAD51|CTNNB1|PRKCB|NOTCH1,128,622|739|562|322|421|601|634|598|655|457|394|355|415|517|460|715|697|691|487|595|757|370|631|709|406|475|397|502|514|628|547|721|478|433|670|559|754|610|676|346|400|763|499|325|538|685|541|340|616|484|613|343|703|364|427|352|430|535|409|661|646|688|718|373|625|520|733|316|382|385|565|334|445|751|361|712|412|469|319|586|493|664|526|553|442|403|607|727|760|706|439|694|673|745|391|511|505|523|658|580|337|571,4.03E-41,,GO:0023051,3.76143937264017,0
